t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
1.4795,303,1,157.3425,33.5105,282.1341,-0.0313,0.0549,-0.0247,0.9977,2027.0000,2028.0000,2028.0000,,,,
1.4914,303,1,156.8480,33.5643,282.2834,-0.0238,0.0482,-0.0237,0.9983,2027.0000,2028.0000,2028.0000,,,,
1.5041,303,1,156.8480,33.5643,282.2834,-0.0238,0.0482,-0.0237,0.9983,2027.0000,2028.0000,2028.0000,,,,
1.5128,303,1,156.8480,33.5643,282.2834,-0.0238,0.0482,-0.0237,0.9983,2027.0000,2028.0000,2028.0000,,,,
1.5248,303,1,156.8480,33.5643,282.2834,-0.0238,0.0482,-0.0237,0.9983,2027.0000,2028.0000,2028.0000,,,,
1.5357,303,1,156.8480,33.5643,282.2834,-0.0238,0.0482,-0.0237,0.9983,2027.0000,2028.0000,2028.0000,,,,
1.5483,303,0,155.8945,32.7246,281.8895,-0.0232,0.0476,-0.0234,0.9983,2027.0000,2028.0000,2028.0000,,,,
1.5596,303,0,155.8945,32.7246,281.8895,-0.0232,0.0476,-0.0234,0.9983,2027.0000,2028.0000,2028.0000,,,,
1.5722,303,0,155.8945,32.7246,281.8895,-0.0232,0.0476,-0.0234,0.9983,2027.0000,2028.0000,2028.0000,,,,
1.5813,303,0,155.8945,32.7246,281.8895,-0.0232,0.0476,-0.0234,0.9983,2027.0000,2028.0000,2028.0000,,,,
1.5916,303,0,155.8945,32.7246,281.8895,-0.0232,0.0476,-0.0234,0.9983,2027.0000,2028.0000,2028.0000,,,,
1.6047,303,0,155.8945,32.7246,281.8895,-0.0232,0.0476,-0.0234,0.9983,2027.0000,2028.0000,2028.0000,,,,
1.6157,303,0,154.2045,32.1609,282.2761,-0.0319,0.0447,-0.0239,0.9982,2027.0000,2028.0000,2028.0000,,,,
1.6283,303,0,154.2045,32.1609,282.2761,-0.0319,0.0447,-0.0239,0.9982,2027.0000,2028.0000,2028.0000,,,,
1.6366,303,0,154.2045,32.1609,282.2761,-0.0319,0.0447,-0.0239,0.9982,2027.0000,2028.0000,2028.0000,,,,
1.6475,303,0,154.2045,32.1609,282.2761,-0.0319,0.0447,-0.0239,0.9982,2027.0000,2028.0000,2028.0000,,,,
1.6600,303,0,154.2045,32.1609,282.2761,-0.0319,0.0447,-0.0239,0.9982,2027.0000,2028.0000,2028.0000,,,,
1.6714,303,1,150.1784,31.6946,281.3110,-0.0235,0.0448,-0.0259,0.9984,2027.0000,2028.0000,2028.0000,,,,
1.6845,303,1,150.1784,31.6946,281.3110,-0.0235,0.0448,-0.0259,0.9984,2027.0000,2028.0000,2028.0000,,,,
1.6960,303,1,150.1784,31.6946,281.3110,-0.0235,0.0448,-0.0259,0.9984,2027.0000,2028.0000,2028.0000,,,,
1.7041,303,1,150.1784,31.6946,281.3110,-0.0235,0.0448,-0.0259,0.9984,2027.0000,2028.0000,2028.0000,,,,
1.7153,303,1,150.1784,31.6946,281.3110,-0.0235,0.0448,-0.0259,0.9984,2027.0000,2028.0000,2028.0000,,,,
1.7282,303,0,145.4383,30.1821,283.0908,-0.0253,0.0359,-0.0281,0.9986,2027.0000,2028.0000,2028.0000,,,,
1.7400,303,0,145.4383,30.1821,283.0908,-0.0253,0.0359,-0.0281,0.9986,2027.0000,2028.0000,2028.0000,,,,
1.7515,303,0,145.4383,30.1821,283.0908,-0.0253,0.0359,-0.0281,0.9986,2027.0000,2028.0000,2028.0000,,,,
1.7638,303,0,145.4383,30.1821,283.0908,-0.0253,0.0359,-0.0281,0.9986,2027.0000,2028.0000,2028.0000,,,,
1.7727,303,0,145.4383,30.1821,283.0908,-0.0253,0.0359,-0.0281,0.9986,2027.0000,2028.0000,2028.0000,,,,
1.7844,303,1,138.8150,28.4680,281.9675,-0.0221,0.0374,-0.0310,0.9986,2027.0000,2028.0000,2028.0000,,,,
1.7955,303,1,138.8150,28.4680,281.9675,-0.0221,0.0374,-0.0310,0.9986,2027.0000,2028.0000,2028.0000,,,,
1.8077,303,1,138.8150,28.4680,281.9675,-0.0221,0.0374,-0.0310,0.9986,2027.0000,2028.0000,2028.0000,,,,
1.8196,303,1,138.8150,28.4680,281.9675,-0.0221,0.0374,-0.0310,0.9986,2027.0000,2028.0000,2028.0000,,,,
1.8282,303,1,138.8150,28.4680,281.9675,-0.0221,0.0374,-0.0310,0.9986,2027.0000,2028.0000,2028.0000,,,,
1.8400,303,1,132.6767,27.8684,282.7784,-0.0223,0.0325,-0.0324,0.9987,2027.0000,2028.0000,2028.0000,,,,
1.8534,303,1,132.6767,27.8684,282.7784,-0.0223,0.0325,-0.0324,0.9987,2027.0000,2028.0000,2028.0000,,,,
1.8635,303,1,132.6767,27.8684,282.7784,-0.0223,0.0325,-0.0324,0.9987,2027.0000,2028.0000,2028.0000,,,,
1.8757,303,1,132.6767,27.8684,282.7784,-0.0223,0.0325,-0.0324,0.9987,2027.0000,2028.0000,2028.0000,,,,
1.8874,303,1,132.6767,27.8684,282.7784,-0.0223,0.0325,-0.0324,0.9987,2027.0000,2028.0000,2028.0000,,,,
1.8971,303,1,126.1127,28.5674,283.5519,-0.0241,0.0279,-0.0340,0.9987,2027.0000,2028.0000,2028.0000,,,,
1.9082,303,1,126.1127,28.5674,283.5519,-0.0241,0.0279,-0.0340,0.9987,2027.0000,2028.0000,2028.0000,,,,
1.9204,303,1,126.1127,28.5674,283.5519,-0.0241,0.0279,-0.0340,0.9987,2027.0000,2028.0000,2028.0000,,,,
1.9318,303,1,126.1127,28.5674,283.5519,-0.0241,0.0279,-0.0340,0.9987,2027.0000,2028.0000,2028.0000,,,,
1.9440,303,1,126.1127,28.5674,283.5519,-0.0241,0.0279,-0.0340,0.9987,2027.0000,2028.0000,2028.0000,,,,
1.9532,303,1,118.3419,30.2676,284.0023,-0.0260,0.0254,-0.0356,0.9987,2027.0000,2028.0000,2028.0000,,,,
1.9639,303,1,118.3419,30.2676,284.0023,-0.0260,0.0254,-0.0356,0.9987,2027.0000,2028.0000,2028.0000,,,,
1.9768,303,1,118.3419,30.2676,284.0023,-0.0260,0.0254,-0.0356,0.9987,2027.0000,2028.0000,2028.0000,,,,
1.9879,303,1,118.3419,30.2676,284.0023,-0.0260,0.0254,-0.0356,0.9987,2027.0000,2028.0000,2028.0000,,,,
2.0001,303,1,118.3419,30.2676,284.0023,-0.0260,0.0254,-0.0356,0.9987,2027.0000,2028.0000,2028.0000,,,,
2.0119,303,1,111.7238,29.7501,286.6782,-0.0294,0.0140,-0.0423,0.9986,2027.0000,2028.0000,2028.0000,,,,
2.0203,303,1,111.7238,29.7501,286.6782,-0.0294,0.0140,-0.0423,0.9986,2027.0000,2028.0000,2028.0000,,,,
2.0326,303,1,111.7238,29.7501,286.6782,-0.0294,0.0140,-0.0423,0.9986,2027.0000,2028.0000,2028.0000,,,,
2.0433,303,1,111.7238,29.7501,286.6782,-0.0294,0.0140,-0.0423,0.9986,2027.0000,2028.0000,2028.0000,,,,
2.0564,303,1,111.7238,29.7501,286.6782,-0.0294,0.0140,-0.0423,0.9986,2027.0000,2028.0000,2028.0000,,,,
2.0683,303,0,103.1995,30.6529,285.6994,-0.0315,0.0165,-0.0427,0.9985,2027.0000,2028.0000,2028.0000,,,,
2.0794,303,0,103.1995,30.6529,285.6994,-0.0315,0.0165,-0.0427,0.9985,2027.0000,2028.0000,2028.0000,,,,
2.0888,303,0,103.1995,30.6529,285.6994,-0.0315,0.0165,-0.0427,0.9985,2027.0000,2028.0000,2028.0000,,,,
2.1001,303,0,103.1995,30.6529,285.6994,-0.0315,0.0165,-0.0427,0.9985,2027.0000,2028.0000,2028.0000,,,,
2.1122,303,0,103.1995,30.6529,285.6994,-0.0315,0.0165,-0.0427,0.9985,2027.0000,2028.0000,2028.0000,,,,
2.1241,303,1,95.0816,29.1382,285.1535,-0.0266,0.0079,-0.0456,0.9986,2027.0000,2028.0000,2028.0000,,,,
2.1360,303,1,95.0816,29.1382,285.1535,-0.0266,0.0079,-0.0456,0.9986,2027.0000,2028.0000,2028.0000,,,,
2.1449,303,1,95.0816,29.1382,285.1535,-0.0266,0.0079,-0.0456,0.9986,2027.0000,2028.0000,2028.0000,,,,
2.1566,303,1,95.0816,29.1382,285.1535,-0.0266,0.0079,-0.0456,0.9986,2027.0000,2028.0000,2028.0000,,,,
2.1682,303,1,95.0816,29.1382,285.1535,-0.0266,0.0079,-0.0456,0.9986,2027.0000,2028.0000,2028.0000,,,,
2.1806,303,1,84.4370,27.1771,282.9619,-0.0495,0.0082,-0.0501,0.9975,2027.0000,2028.0000,2028.0000,,,,
2.1917,303,1,84.4370,27.1771,282.9619,-0.0495,0.0082,-0.0501,0.9975,2027.0000,2028.0000,2028.0000,,,,
2.2048,303,1,84.4370,27.1771,282.9619,-0.0495,0.0082,-0.0501,0.9975,2027.0000,2028.0000,2028.0000,,,,
2.2127,303,1,84.4370,27.1771,282.9619,-0.0495,0.0082,-0.0501,0.9975,2027.0000,2028.0000,2028.0000,,,,
2.2235,303,1,84.4370,27.1771,282.9619,-0.0495,0.0082,-0.0501,0.9975,2027.0000,2028.0000,2028.0000,,,,
2.2359,303,1,78.6119,26.0035,283.4590,-0.0206,0.0006,-0.0486,0.9986,2027.0000,2028.0000,2028.0000,,,,
