t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,dx_mm,dy_mm,dz_mm,qx,qy,qz,qw
34.5961,354,0,-48.6239,57.025,439.1981,-48.6239,57.025,439.1981,0.0365,-0.0287,0.0234,0.9986
34.6081,354,0,-48.6239,57.025,439.1981,-48.6239,57.025,439.1981,0.0365,-0.0287,0.0234,0.9986
34.6202,354,0,-46.9926,57.1228,437.8326,-46.9926,57.1228,437.8326,0.0312,-0.0344,0.0213,0.9987
34.6294,354,0,-46.9926,57.1228,437.8326,-46.9926,57.1228,437.8326,0.0312,-0.0344,0.0213,0.9987
34.6402,354,0,-46.9926,57.1228,437.8326,-46.9926,57.1228,437.8326,0.0312,-0.0344,0.0213,0.9987
34.6522,354,0,-46.3093,55.6866,431.94,-46.3093,55.6866,431.94,0.0319,-0.0315,0.0219,0.9988
34.6641,354,0,-45.8592,56.5045,435.0031,-45.8592,56.5045,435.0031,0.0315,-0.0308,0.0218,0.9988
34.6765,354,0,-45.8592,56.5045,435.0031,-45.8592,56.5045,435.0031,0.0315,-0.0308,0.0218,0.9988
34.6881,354,0,-45.8592,56.5045,435.0031,-45.8592,56.5045,435.0031,0.0315,-0.0308,0.0218,0.9988
34.6967,354,0,-45.3565,56.5218,435.0031,-45.3565,56.5218,435.0031,0.0317,-0.0328,0.0217,0.9987
34.7087,354,0,-45.3565,56.5218,435.0031,-45.3565,56.5218,435.0031,0.0317,-0.0328,0.0217,0.9987
34.72,354,0,-45.3575,56.5821,434.9484,-45.3575,56.5821,434.9484,0.0331,-0.0306,0.0215,0.9987
34.732,354,0,-45.3575,56.5821,434.9484,-45.3575,56.5821,434.9484,0.0331,-0.0306,0.0215,0.9987
34.7442,354,0,-45.3045,56.3316,433.4837,-45.3045,56.3316,433.4837,0.0322,-0.0306,0.0219,0.9988
34.7529,354,0,-45.3045,56.3316,433.4837,-45.3045,56.3316,433.4837,0.0322,-0.0306,0.0219,0.9988
34.764,354,0,-45.2651,56.2949,432.1202,-45.2651,56.2949,432.1202,0.0313,-0.0308,0.0217,0.9988
34.7764,354,0,-45.2651,56.2949,432.1202,-45.2651,56.2949,432.1202,0.0313,-0.0308,0.0217,0.9988
34.7881,354,0,-44.8977,56.6028,432.1567,-44.8977,56.6028,432.1567,0.0327,-0.0308,0.0216,0.9988
